ID,KEY_FLT,ch_type_app,ch_std,ch_dest,ch_config,STD_x,STD_y,AC_x,AC_y,ARR_x,ARR_y,AC CONFIG1_x,AC CONFIG1_y,AC CONFIG2_x,AC CONFIG2_y,AC CONFIG3_x,AC CONFIG3_y,AC CONFIG4_x,AC CONFIG4_y
519,1304216051BJA,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
520,1304216201GHA,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
521,1304216527CZL,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
522,1404216126ORN,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,2021-04-08 20:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
523,1504216401OGX,,2021-04-08 20:15:00,2021-04-08 20:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
524,1004211209CDG,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,9:00 ,9:30 ,B738,B737,AZR,ALG,16,0,0,16,132,96,0,0
525,1004216042ALG,,2021-04-08 21:15:00,2021-04-08 21:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
526,1004216043BSK,2021-04-08 21:15:00,2021-04-08 21:15:00,,2021-04-08 21:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
527,1004216292DJG,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
528,1004216292ALG,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
529,1004216292TMR,2021-04-08 21:15:00,2021-04-08 21:15:00,,2021-04-08 21:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
530,1104216194ALG,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
531,1104216232ALG,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
532,1304215607BKO,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,10:30,12:15,AT72,B738,ELG,ALG,0,16,0,0,66,132,0,0
533,1304216236ALG,,2021-04-08 21:15:00,2021-04-08 21:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
534,1304216527CZL,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,2021-04-08 21:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
535,1404216478BMW,,2021-04-08 21:15:00,2021-04-08 21:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
536,0904216318ALG,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,12:15,10:30,B738,AT72,ALG,ELG,16,0,0,0,132,66,0,0
537,1004216043BSK,,2021-04-08 22:15:00,2021-04-08 22:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
538,1104216106ALG,,2021-04-08 22:15:00,2021-04-08 22:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
539,1104216142ALG,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,9:30 ,9:00 ,B737,B738,ALG,AZR,0,16,16,0,96,132,0,0
540,1104216177AAE,2021-04-08 22:15:00,2021-04-08 22:15:00,,2021-04-08 22:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
541,1104216232DJG,,2021-04-08 22:15:00,2021-04-08 22:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
542,1104216232ALG,2021-04-08 22:15:00,2021-04-08 22:15:00,,2021-04-08 22:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
543,1304216051BJA,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
544,1304216201GHA,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
545,1304216527CZL,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
546,1404216126ORN,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,2021-04-08 22:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
547,1504216401OGX,,2021-04-08 22:15:00,2021-04-08 22:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
548,1004211209CDG,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,9:00 ,9:30 ,B738,B737,AZR,ALG,16,0,0,16,132,96,0,0
549,1004216042ALG,,2021-04-08 23:15:00,2021-04-08 23:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
550,1004216043BSK,2021-04-08 23:15:00,2021-04-08 23:15:00,,2021-04-08 23:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
551,1004216292DJG,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
552,1004216292ALG,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
553,1004216292TMR,2021-04-08 23:15:00,2021-04-08 23:15:00,,2021-04-08 23:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
554,1104216194ALG,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
555,1104216232ALG,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
556,1304215607BKO,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,10:30,12:15,AT72,B738,ELG,ALG,0,16,0,0,66,132,0,0
557,1304216236ALG,,2021-04-08 23:15:00,2021-04-08 23:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
558,1304216527CZL,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,2021-04-08 23:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
559,1404216478BMW,,2021-04-08 23:15:00,2021-04-08 23:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
560,0904216318ALG,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,12:15,10:30,B738,AT72,ALG,ELG,16,0,0,0,132,66,0,0
561,1004216043BSK,,2021-04-09 00:15:00,2021-04-09 00:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
562,1104216106ALG,,2021-04-09 00:15:00,2021-04-09 00:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
563,1104216142ALG,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,9:30 ,9:00 ,B737,B738,ALG,AZR,0,16,16,0,96,132,0,0
564,1104216177AAE,2021-04-09 00:15:00,2021-04-09 00:15:00,,2021-04-09 00:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
565,1104216232DJG,,2021-04-09 00:15:00,2021-04-09 00:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
566,1104216232ALG,2021-04-09 00:15:00,2021-04-09 00:15:00,,2021-04-09 00:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
567,1304216051BJA,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
568,1304216201GHA,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
569,1304216527CZL,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
570,1404216126ORN,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,2021-04-09 00:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
571,1504216401OGX,,2021-04-09 00:15:00,2021-04-09 00:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
572,1004211209CDG,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,9:00 ,9:30 ,B738,B737,AZR,ALG,16,0,0,16,132,96,0,0
573,1004216042ALG,,2021-04-09 01:15:00,2021-04-09 01:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
574,1004216043BSK,2021-04-09 01:15:00,2021-04-09 01:15:00,,2021-04-09 01:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
575,1004216292TMR,2021-04-09 01:15:00,2021-04-09 01:15:00,,2021-04-09 01:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
576,1004216292DJG,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
577,1004216292ALG,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
578,1104216194ALG,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
579,1104216232ALG,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
580,1304215607BKO,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,10:30,12:15,AT72,B738,ELG,ALG,0,16,0,0,66,132,0,0
581,1304216236ALG,,2021-04-09 01:15:00,2021-04-09 01:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
582,1304216527CZL,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,2021-04-09 01:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
583,1404216478BMW,,2021-04-09 01:15:00,2021-04-09 01:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
584,0904216318ALG,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,12:15,10:30,B738,AT72,ALG,ELG,16,0,0,0,132,66,0,0
585,1004216043BSK,,2021-04-09 02:15:00,2021-04-09 02:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
586,1104216106ALG,,2021-04-09 02:15:00,2021-04-09 02:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
587,1104216142ALG,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,9:30 ,9:00 ,B737,B738,ALG,AZR,0,16,16,0,96,132,0,0
588,1104216177AAE,2021-04-09 02:15:00,2021-04-09 02:15:00,,2021-04-09 02:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
589,1104216232DJG,,2021-04-09 02:15:00,2021-04-09 02:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
590,1104216232ALG,2021-04-09 02:15:00,2021-04-09 02:15:00,,2021-04-09 02:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
591,1304216051BJA,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
592,1304216201GHA,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
593,1304216527CZL,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
594,1404216126ORN,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,2021-04-09 02:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
595,1504216401OGX,,2021-04-09 02:15:00,2021-04-09 02:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
596,1004211209CDG,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,9:00 ,9:30 ,B738,B737,AZR,ALG,16,0,0,16,132,96,0,0
597,1004216042ALG,,2021-04-09 03:15:00,2021-04-09 03:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
598,1004216043BSK,2021-04-09 03:15:00,2021-04-09 03:15:00,,2021-04-09 03:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
599,1004216292DJG,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
600,1004216292ALG,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
601,1004216292TMR,2021-04-09 03:15:00,2021-04-09 03:15:00,,2021-04-09 03:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
602,1104216194ALG,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
603,1104216232ALG,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
604,1304215607BKO,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,10:30,12:15,AT72,B738,ELG,ALG,0,16,0,0,66,132,0,0
605,1304216236ALG,,2021-04-09 03:15:00,2021-04-09 03:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
606,1304216527CZL,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,2021-04-09 03:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
607,1404216478BMW,,2021-04-09 03:15:00,2021-04-09 03:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
608,0904216318ALG,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,12:15,10:30,B738,AT72,ALG,ELG,16,0,0,0,132,66,0,0
609,1004216043BSK,,2021-04-09 04:15:00,2021-04-09 04:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
610,1104216106ALG,,2021-04-09 04:15:00,2021-04-09 04:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
611,1104216142ALG,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,9:30 ,9:00 ,B737,B738,ALG,AZR,0,16,16,0,96,132,0,0
612,1104216177AAE,2021-04-09 04:15:00,2021-04-09 04:15:00,,2021-04-09 04:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
613,1104216232DJG,,2021-04-09 04:15:00,2021-04-09 04:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
614,1104216232ALG,2021-04-09 04:15:00,2021-04-09 04:15:00,,2021-04-09 04:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
615,1304216051BJA,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
616,1304216201GHA,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
617,1304216527CZL,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
618,1404216126ORN,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,2021-04-09 04:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
619,1504216401OGX,,2021-04-09 04:15:00,2021-04-09 04:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
620,1004211209CDG,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,9:00 ,9:30 ,B738,B737,AZR,ALG,16,0,0,16,132,96,0,0
621,1004216042ALG,,2021-04-09 05:15:00,2021-04-09 05:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
622,1004216043BSK,2021-04-09 05:15:00,2021-04-09 05:15:00,,2021-04-09 05:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
623,1004216292ALG,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
624,1004216292TMR,2021-04-09 05:15:00,2021-04-09 05:15:00,,2021-04-09 05:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
625,1004216292DJG,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
626,1104216194ALG,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
627,1104216232ALG,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
628,1304215607BKO,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,10:30,12:15,AT72,B738,ELG,ALG,0,16,0,0,66,132,0,0
629,1304216236ALG,,2021-04-09 05:15:00,2021-04-09 05:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
630,1304216527CZL,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,2021-04-09 05:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
631,1404216478BMW,,2021-04-09 05:15:00,2021-04-09 05:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
632,0904216318ALG,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,12:15,10:30,B738,AT72,ALG,ELG,16,0,0,0,132,66,0,0
633,1004216043BSK,,2021-04-09 06:15:00,2021-04-09 06:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
634,1104216106ALG,,2021-04-09 06:15:00,2021-04-09 06:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
635,1104216142ALG,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,9:30 ,9:00 ,B737,B738,ALG,AZR,0,16,16,0,96,132,0,0
636,1104216177AAE,2021-04-09 06:15:00,2021-04-09 06:15:00,,2021-04-09 06:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
637,1104216232DJG,,2021-04-09 06:15:00,2021-04-09 06:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
638,1104216232ALG,2021-04-09 06:15:00,2021-04-09 06:15:00,,2021-04-09 06:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
639,1304216051BJA,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
640,1304216201GHA,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
641,1304216527CZL,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
642,1404216126ORN,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,2021-04-09 06:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
643,1504216401OGX,,2021-04-09 06:15:00,2021-04-09 06:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
644,1004211209CDG,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,9:00 ,9:30 ,B738,B737,AZR,ALG,16,0,0,16,132,96,0,0
645,1004216042ALG,,2021-04-09 07:15:00,2021-04-09 07:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
646,1004216043BSK,2021-04-09 07:15:00,2021-04-09 07:15:00,,2021-04-09 07:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
647,1004216292TMR,2021-04-09 07:15:00,2021-04-09 07:15:00,,2021-04-09 07:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
648,1004216292DJG,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
649,1004216292ALG,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
650,1104216194ALG,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
651,1104216232ALG,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
652,1304215607BKO,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,10:30,12:15,AT72,B738,ELG,ALG,0,16,0,0,66,132,0,0
653,1304216236ALG,,2021-04-09 07:15:00,2021-04-09 07:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
654,1304216527CZL,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,2021-04-09 07:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
655,1404216478BMW,,2021-04-09 07:15:00,2021-04-09 07:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
656,0904216318ALG,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,12:15,10:30,B738,AT72,ALG,ELG,16,0,0,0,132,66,0,0
657,1004216043BSK,,2021-04-09 08:15:00,2021-04-09 08:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
658,1104216106ALG,,2021-04-09 08:15:00,2021-04-09 08:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
659,1104216142ALG,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,9:30 ,9:00 ,B737,B738,ALG,AZR,0,16,16,0,96,132,0,0
660,1104216177AAE,2021-04-09 08:15:00,2021-04-09 08:15:00,,2021-04-09 08:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
661,1104216232DJG,,2021-04-09 08:15:00,2021-04-09 08:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
662,1104216232ALG,2021-04-09 08:15:00,2021-04-09 08:15:00,,2021-04-09 08:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
663,1304216051BJA,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
664,1304216201GHA,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
665,1304216527CZL,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
666,1404216126ORN,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,2021-04-09 08:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
